spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,48,2,-2,ZA,2/12/2025,84,FALSE,195373,All I Want Is You,11/26/2010,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
3XqM8hLCEYlbnFjoWwqtFv,Angel Numbers / Ten Toes,Chris Brown,49,-1,-7,ZA,2/12/2025,76,TRUE,306847,11:11,11/10/2023,0.406,0.5,4,-8.452,0,0.0501,0.192,0,0.175,0.0905,157.984,4
0dI8174H04ATp4iEw0WkrT,"Sthandwa Sam (feat. BelloM, Epic DJ, DJ Seneath & X-Morizo)","2Point1, BelloM, EPIC DJ, DJ Seneath, X-Morizo",50,0,-7,ZA,2/12/2025,59,FALSE,380199,"Sthandwa Sam (feat. BelloM, Epic DJ, DJ Seneath & X-Morizo)",10/18/2024,0.773,0.754,1,-7.588,0,0.0369,0.00723,0.0405,0.0191,0.528,112.997,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1,0,0,VN,2/12/2025,83,TRUE,183550,GOLDEN,11/3/2023,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
0oSc7X1uRQGuEqNRtXEeQL,Dù Cho Tận Thế,ERIK,2,0,48,VN,2/12/2025,62,FALSE,233263,Dù Cho Tận Thế,2/6/2025,0.68,0.492,9,-5.936,1,0.0328,0.724,0,0.128,0.364,120.049,4
3CmacJj7VC4W6daC8BWd0h,Mất Kết Nối,Dương Domic,3,0,-1,VN,2/12/2025,72,FALSE,207473,Dữ Liệu Quý,11/22/2024,0.492,0.399,1,-9.028,1,0.0443,0.82,0,0.133,0.236,131.811,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",4,0,4,VN,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",5,0,-2,VN,2/12/2025,77,TRUE,201812,3D : The Remixes,10/2/2023,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,6,1,-1,VN,2/12/2025,89,FALSE,170887,MUSE,7/19/2024,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4
4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,"HIEUTHUHAI, marzuz",7,4,0,VN,2/12/2025,68,FALSE,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,10/16/2023,0.483,0.599,2,-7.564,1,0.39,0.848,2.01E-05,0.153,0.175,75.375,4
3uT8QfoX0BE8ZJa4h98LDW,Wrong Times,"Puppy, Dangrangto",8,2,-4,VN,2/12/2025,68,FALSE,211200,Wrong Times,5/17/2023,0.809,0.42,8,-14.145,1,0.319,0.654,2.91E-06,0.116,0.521,148.048,4
1lcBt7LoEikqYmhUoa2cez,number one girl,ROSÉ,9,0,1,VN,2/12/2025,81,FALSE,216442,rosie,12/6/2024,0.288,0.377,7,-7.775,1,0.0317,0.288,0,0.101,0.135,175.43,3
0669gFIK8dYK9GGQ0K0QNF,Tràn Bộ Nhớ,Dương Domic,10,2,-1,VN,2/12/2025,66,FALSE,172500,Dữ Liệu Quý,11/22/2024,0.71,0.768,7,-8.18,1,0.0515,0.56,0.000898,0.103,0.472,127.925,4
7G7mSV4BebkoHWwKTDvXu9,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",11,-5,-5,VN,2/12/2025,85,FALSE,234895,Winter Ahead (with PARK HYO SHIN),11/29/2024,0.36,0.316,3,-9.954,1,0.0284,0.858,0.000212,0.23,0.229,76.844,3
2Pwou3Q2Cf59RxdX2V6MgV,Có Đôi Điều,Shiki,12,3,6,VN,2/12/2025,64,FALSE,174000,Lặng,6/27/2024,0.42,0.59,0,-8.071,1,0.17,0.695,0.00374,0.168,0.406,89.959,4
1z5ebC9238uGoBgzYyvGpQ,toxic till the end,ROSÉ,13,-5,-2,VN,2/12/2025,87,FALSE,156685,rosie,12/6/2024,0.413,0.604,7,-5.628,1,0.0999,0.0498,0,0.114,0.296,167.232,4
72NMPuJCRsOUoXQJdzVfdo,Track 06,"Tyronee, VSTRA, Obito",14,8,12,VN,2/12/2025,63,FALSE,165161,ii-V-I,12/5/2024,0.778,0.58,2,-7.26,0,0.0425,0.452,0.000677,0.105,0.48,92.986,4
41DlPJXKTCypXdf2eSqa03,bình yên,"Vũ., Binz",15,-1,2,VN,2/12/2025,63,FALSE,195974,Bảo Tàng Của Nuối Tiếc,9/27/2024,0.677,0.526,1,-8.375,1,0.0435,0.787,1.92E-05,0.0855,0.217,121.969,4
4tqXSj46umlymdIxqY8zso,giá như,SOOBIN,16,1,15,VN,2/12/2025,55,FALSE,223200,BẬT NÓ LÊN,6/25/2024,0.748,0.474,7,-11.228,0,0.0354,0.206,9.43E-05,0.0832,0.446,124.975,4
7mblTCdc14ylJ1JW71MODb,Giờ Thì,buitruonglinh,17,-4,2,VN,2/12/2025,65,FALSE,234166,Từng Ngày Như Mãi Mãi,12/12/2024,0.44,0.504,6,-7.958,1,0.0499,0.487,0.000903,0.161,0.502,143.791,4
3Ids3RXurYBgySph53qWnB,Từng Ngày Yêu Em,buitruonglinh,18,-2,10,VN,2/12/2025,61,FALSE,225882,Từng Ngày Như Mãi Mãi,12/12/2024,0.604,0.531,2,-7.252,1,0.071,0.701,6.08E-05,0.145,0.425,152.995,4
4eeflgjzTF8xN8U2E0dech,NGỰA Ô,"Dangrangto, TeuYungBoy, DONAL",19,2,-6,VN,2/12/2025,65,FALSE,215415,NGỰA Ô,10/2/2024,0.837,0.494,1,-9.535,1,0.12,0.0062,5.27E-06,0.0885,0.33,160.946,4
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,20,-2,3,VN,2/12/2025,66,FALSE,279208,Đừng Làm Trái Tim Anh Đau,6/8/2024,0.854,0.636,11,-7.972,1,0.0406,0.527,0,0.135,0.858,125.512,4
7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,"Da LAB, Minh Tốc & Lam",21,-1,0,VN,2/12/2025,62,FALSE,262495,M∞N,10/5/2024,0.464,0.709,5,-5.431,1,0.0545,0.511,0,0.111,0.275,180.047,4
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,"RHYDER, CoolKid, BAN",22,8,-6,VN,2/12/2025,65,FALSE,181558,Chịu Cách Mình Nói Thua,11/22/2023,0.604,0.737,10,-6.575,0,0.0372,0.16,0,0.115,0.36,154.173,4
3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,"tlinh, Low G",23,0,-9,VN,2/12/2025,66,FALSE,202999,FLVR,9/18/2024,0.717,0.693,5,-6.808,0,0.0646,0.185,0.00171,0.164,0.445,101.996,4
1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,HIEUTHUHAI,24,-5,-12,VN,2/12/2025,66,FALSE,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,10/16/2023,0.675,0.635,7,-5.266,1,0.0416,0.246,0,0.211,0.642,144.984,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",25,0,0,VN,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
5ca1aUHYwTDNO5E6unithq,Tiến Hay Lùi (Nụ Hôn Bạc Tỷ Original Soundtrack),"Bùi Công Nam, SOOBIN",26,3,24,VN,2/12/2025,51,FALSE,186666,Tiến Hay Lùi (Nụ Hôn Bạc Tỷ Original Soundtrack),1/21/2025,0.841,0.675,7,-6.843,0,0.0626,0.235,2.10E-06,0.318,0.877,126.004,4
40pWxpbXoBYGPCiofujjZ6,Chăm Hoa,MONO,27,-1,-5,VN,2/12/2025,65,FALSE,211111,Chăm Hoa,10/22/2024,0.715,0.617,4,-8.088,0,0.0298,0.0584,3.12E-06,0.204,0.46,107.989,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,28,-4,-8,VN,2/12/2025,84,FALSE,206019,GOLDEN,11/3/2023,0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4
7gSQxwCpEMjg8wb6Y3oqe7,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều",29,-2,0,VN,2/12/2025,63,FALSE,245454,"ANH TRAI ""SAY HI"" (Live Stage 2)",8/6/2024,0.577,0.587,1,-5.814,1,0.0369,0.69,0,0.268,0.5,131.52,4
2GE2p2dFpxp7OIz2QOFBzW,"KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","ANH TRAI ""SAY HI"", HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều, Isaac",30,-2,0,VN,2/12/2025,61,FALSE,295058,"ANH TRAI ""SAY HI"" (Live Stage 4)",8/26/2024,0.657,0.67,1,-5.77,1,0.187,0.313,0,0.128,0.142,84.97,4
226ljdOTLM2clGpm4mZvAm,Love is,Dangrangto,31,5,-4,VN,2/12/2025,63,FALSE,266758,Love is,6/27/2023,0.69,0.291,4,-16.499,1,0.0515,0.207,1.06E-06,0.205,0.584,139.126,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,"CoolKid, RHYDER",32,2,-17,VN,2/12/2025,65,FALSE,154756,Sau Cơn Mưa,7/28/2023,0.69,0.3,6,-9.204,1,0.039,0.769,1.69E-06,0.123,0.646,81.983,4
0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,"MANBO, HIEUTHUHAI, HURRYKNG",33,2,-9,VN,2/12/2025,64,FALSE,222000,Hẹn Gặp Em Dưới Ánh Trăng,9/25/2020,0.787,0.658,8,-7.595,1,0.0325,0.65,2.31E-05,0.118,0.475,120.005,4
36fgG6NiEuQXznNgf5y2Ck,một bài hát không vui mấy - Extended Version,"T.R.I, Dangrangto, DONAL",34,-1,14,VN,2/12/2025,60,FALSE,235315,một bài hát không vui mấy (Extended Version),12/24/2024,0.796,0.35,5,-8.425,1,0.0368,0.597,3.27E-05,0.129,0.445,94.985,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",35,10,15,VN,2/12/2025,89,FALSE,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
015cWxefajYwEUZodBvpfn,Chúng Ta Còn Ở Đó Không? - Tet 2025 Movie “Bộ Tứ Báo Thủ” Original Soundtrack,Orange,36,10,14,VN,2/12/2025,52,FALSE,245217,Chúng Ta Còn Ở Đó Không? (Tet 2025 Movie “Bộ Tứ Báo Thủ” Original Soundtrack),1/30/2025,0.66,0.367,11,-9.522,0,0.035,0.718,0,0.373,0.254,114.927,4
4gaxEUZE4z9pJAVTSFwgQI,một đời,"14 Casper, Bon Nghiêm, buitruonglinh",37,3,3,VN,2/12/2025,56,FALSE,328240,SỐ KHÔNG,3/3/2023,0.442,0.349,0,-10.676,1,0.0307,0.847,1.36E-06,0.136,0.365,135.978,4
4CPuDVC8jhhK6lA2DIt8Cf,Born Again (feat. Doja Cat & RAYE),"LISA, Doja Cat, RAYE",38,-6,12,VN,2/12/2025,84,FALSE,231174,Born Again (feat. Doja Cat & RAYE),2/6/2025,0.687,0.777,1,-4.704,1,0.0411,0.0686,0,0.0828,0.374,115.01,4
2oVLEoBVDvYrGmzrU7dEm5,TRÀN BỘ NHỚ (feat. Dương Domic),"ANH TRAI ""SAY HI"", Dương Domic",39,-1,-6,VN,2/12/2025,63,FALSE,210000,"ANH TRAI ""SAY HI"", Chung Kết 1",8/31/2024,0.587,0.635,6,-6.275,1,0.0446,0.289,0,0.113,0.237,127.871,4
2xOhv7XudrBDtkID1jwsFE,Từng Là,Vũ Cát Tường,40,-3,10,VN,2/12/2025,61,FALSE,252500,Từng Là,3/1/2024,0.808,0.414,5,-10.95,1,0.038,0.864,0.000118,0.174,0.609,115.041,4
6D94p9ASguBcYlDC0o56vx,NOLOVENOLIFE,HIEUTHUHAI,41,1,-9,VN,2/12/2025,63,FALSE,170898,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,10/16/2023,0.812,0.703,4,-4.499,1,0.148,0.358,0,0.105,0.554,138.019,4
5JoQSuMrHdu7BcgIY9hDcX,Ánh Mắt Biết Cười,"Quang Hùng MasterD, Tăng Duy Tân",42,5,8,VN,2/12/2025,57,FALSE,167796,Ánh Mắt Biết Cười,1/26/2025,0.86,0.696,4,-6.747,0,0.0386,0.151,3.01E-06,0.385,0.664,117.99,4
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),"Emcee L (Da LAB), Da LAB, Badbies",43,0,7,VN,2/12/2025,61,FALSE,234168,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),12/29/2020,0.494,0.395,6,-8.653,1,0.0301,0.887,1.43E-05,0.058,0.179,141.464,4
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),"Emcee L (Da LAB), Da LAB, Muộii (Starry Night)",44,-5,-7,VN,2/12/2025,62,FALSE,208048,Chuyện Đôi Ta (feat. Muộii),12/1/2021,0.517,0.467,0,-7.222,1,0.0442,0.724,0,0.0908,0.453,199.815,3
62bwj2FZsr0ljcap1FEf8g,"Đi Giữa Trời Rực Rỡ - From ""Đi Giữa Trời Rực Rỡ""",Ngô Lan Hương,45,5,-4,VN,2/12/2025,61,FALSE,220839,"Đi Giữa Trời Rực Rỡ (From ""Đi Giữa Trời Rực Rỡ"")",8/5/2024,0.715,0.532,11,-8.739,1,0.0288,0.413,0,0.362,0.604,113.008,4
5XfGQZA0ioQAWUjlyJRcHc,1000 Ánh Mắt,"Shiki, Obito",46,-5,-7,VN,2/12/2025,61,FALSE,152000,Lặng,6/27/2024,0.641,0.326,8,-8.716,1,0.0325,0.789,0,0.104,0.474,143.997,4
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,"WEAN, tlinh",47,3,-1,VN,2/12/2025,62,FALSE,230675,shhhhhhh..,10/7/2023,0.739,0.537,2,-7.241,0,0.0394,0.251,0,0.0998,0.379,137.97,4
3Nn9QjxOEj1pleW9xTG6cq,"TÌNH ĐẦU QUÁ CHÉN (feat. Quang Hùng MasterD, Negav, Pháp Kiều & Erik)","ANH TRAI ""SAY HI"", Quang Hùng MasterD, Negav, Pháp Kiều, ERIK",48,2,2,VN,2/12/2025,61,FALSE,316000,"ANH TRAI ""SAY HI"", Tập 14",9/18/2024,0.856,0.788,1,-5.105,1,0.0517,0.0869,6.69E-06,0.184,0.709,119.995,4
2wZAvkgiOE5tyrnqhB69KA,Âm Thầm Bên Em,Sơn Tùng M-TP,49,-5,1,VN,2/12/2025,61,FALSE,293112,m-tp M-TP,4/1/2017,0.5,0.462,10,-9.153,1,0.0273,0.883,0.00349,0.128,0.107,140.075,4
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,50,-2,0,VN,2/12/2025,61,FALSE,271704,id 072019,7/31/2023,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",1,0,0,VE,2/12/2025,92,TRUE,235336,DeBÍ TiRAR MáS FOToS,1/5/2025,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",2,0,1,VE,2/12/2025,83,FALSE,173858,LA CIUDAD,12/24/2024,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
7ricDBUakN3N0YkkKE8Obu,Mi Refe,"Beéle, Ovy On The Drums",3,1,3,VE,2/12/2025,86,FALSE,159404,Mi Refe,12/5/2024,0.588,0.634,7,-5.112,0,0.273,0.417,0.00111,0.0993,0.463,151.467,5
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,4,-1,-2,VE,2/12/2025,93,TRUE,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1.00E-05,106.295,3
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,5,0,0,VE,2/12/2025,95,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,6,0,-2,VE,2/12/2025,94,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,7,0,5,VE,2/12/2025,89,FALSE,170887,MUSE,7/19/2024,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,8,0,-1,VE,2/12/2025,98,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,9,0,-1,VE,2/12/2025,91,TRUE,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",10,3,-1,VE,2/12/2025,87,FALSE,170365,Imagínate,11/7/2024,0.779,0.737,11,-4.667,1,0.109,0.134,0,0.0974,0.445,101.923,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,11,1,-1,VE,2/12/2025,89,TRUE,199114,DeBÍ TiRAR MáS FOToS,1/5/2025,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",12,-2,1,VE,2/12/2025,88,FALSE,206066,Cosa Nuestra,11/15/2024,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",13,-2,-2,VE,2/12/2025,90,TRUE,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27E-05,0.139,0.343,105.008,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,14,10,36,VE,2/12/2025,90,TRUE,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",15,-1,-1,VE,2/12/2025,91,FALSE,187507,DeBÍ TiRAR MáS FOToS,1/5/2025,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3
6TT5rB0Rwneb6ZaopHQir4,el ingeniero,"Alleh, Yorghaki",16,0,0,VE,2/12/2025,80,FALSE,146857,LA CIUDAD,12/24/2024,0.808,0.671,8,-4.668,0,0.0931,0.0364,0,0.091,0.583,105.108,4
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",17,-2,-2,VE,2/12/2025,89,TRUE,200680,DeBÍ TiRAR MáS FOToS,1/5/2025,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1
634CTghcuEDy2FXcTsLG5m,una noche,"Alleh, Yorghaki",18,-1,2,VE,2/12/2025,77,FALSE,177049,LA CIUDAD,12/24/2024,0.878,0.754,7,-3.62,0,0.14,0.0214,0,0.0911,0.704,122.066,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",19,-1,0,VE,2/12/2025,87,FALSE,196800,FERXXOCALIPSIS,12/1/2023,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
3YrTrs2hJbLklaBdhr4TrH,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",20,-1,-3,VE,2/12/2025,71,TRUE,462561,Private Suite (Vol. 2),12/13/2024,0.606,0.744,10,-4.661,0,0.208,0.436,0,0.109,0.558,87.993,4
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,21,-1,-3,VE,2/12/2025,88,TRUE,222568,DeBÍ TiRAR MáS FOToS,1/5/2025,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34E-05,0.113,0.261,110.744,4
50zAEIE4B1QqhPjRMK2Xmh,Running Wild,Jin,22,1,9,VE,2/12/2025,81,FALSE,151646,Happy - :') (Remixes),11/19/2024,0.487,0.711,8,-4.22,1,0.0322,0.000175,0,0.152,0.317,146.921,4
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,23,-2,4,VE,2/12/2025,78,FALSE,165178,Frente al Mar,9/26/2024,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28E-06,0.112,0.618,100.036,4
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",24,1,-2,VE,2/12/2025,84,TRUE,224022,PRIMERA MUSA,9/20/2024,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4
3LBYHlDSJOeUWSvCHXDWy5,VITAMINA,Danny Ocean,25,4,10,VE,2/12/2025,76,FALSE,157755,VITAMINA,1/23/2025,0.767,0.7,7,-4.623,0,0.0507,0.147,0,0.0826,0.276,101.901,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,26,-4,-2,VE,2/12/2025,91,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",27,-1,-4,VE,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
5DdLSEyKh8zgCrJq2hFj92,Yo sé,"Yan Block, TORRRES",28,-1,0,VE,2/12/2025,79,TRUE,129705,Yo sé,5/23/2024,0.716,0.462,5,-9.847,0,0.128,0.68,0,0.132,0.626,136.045,4
7eNwwoxDR8KVzNAuGvliAO,Kyoto,"Omar Courtz, De La Rose, Haze",29,4,-8,VE,2/12/2025,77,TRUE,247840,Kyoto,7/14/2023,0.732,0.753,9,-4.269,0,0.0512,0.235,1.74E-05,0.568,0.405,94.978,4
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,30,-2,9,VE,2/12/2025,83,FALSE,172427,UWAIE,8/15/2024,0.705,0.783,9,-4.783,0,0.0403,0.138,0,0.0984,0.454,103.001,4
0Qe2g06yzLBuuSvVmFiweP,Hasta Aquí Llegué,"Nanpa Básico, Beéle",31,-1,9,VE,2/12/2025,75,FALSE,188887,Duelo,11/7/2024,0.641,0.657,11,-8.338,0,0.218,0.538,0,0.106,0.411,100.016,4
3mg9jYNC1NihbthlglzrWP,57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",32,3,-6,VE,2/12/2025,83,TRUE,298130,57,11/8/2024,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,4
6s9PpYbExKlHuJ8JMyep21,Bing Bong,"Yailin la Mas Viral, Puyalo Pantera",33,-1,-4,VE,2/12/2025,79,TRUE,123591,Bing Bong,11/6/2024,0.92,0.797,10,-4.622,0,0.109,0.0087,0.000407,0.212,0.775,134.035,4
4RPeZbmVON5ZKT5HC9wALt,Morena,Beéle,34,5,15,VE,2/12/2025,75,FALSE,188930,Morena,11/9/2023,0.737,0.682,9,-6.149,1,0.13,0.155,0,0.227,0.676,104.107,4
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,35,-4,-10,VE,2/12/2025,87,TRUE,250789,DeBÍ TiRAR MáS FOToS,1/5/2025,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",36,-2,-6,VE,2/12/2025,87,FALSE,228836,DeBÍ TiRAR MáS FOToS,1/5/2025,0.328,0.153,9,-26.802,1,0.0564,0.148,1.28E-06,0.397,0.0376,95.506,4
5L7Cj7HFf7YcCb9GU1ySDt,"tranqui, te puedes enamorar","Alleh, Yorghaki",37,0,5,VE,2/12/2025,69,FALSE,166800,LA CIUDAD,12/24/2024,0.73,0.602,7,-6.355,1,0.0662,0.373,0,0.114,0.673,100.056,4
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",38,0,-6,VE,2/12/2025,84,TRUE,218701,DEPORTIVO,11/14/2024,0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4
5pVJ3IlnpIorU44oXizzG5,Orion,"Boza, ELENA ROSE",39,3,7,VE,2/12/2025,79,FALSE,240964,Orion,5/29/2024,0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,4
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",40,8,-6,VE,2/12/2025,85,TRUE,130880,LA PANTERA NEGRA (DELUXE),10/17/2024,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4
4xNlMIBSdUd4py9z0ia2Wi,Me Pasa (Piscis),"Bomba Estéreo, Rawayana, ASTROPICAL",41,-5,9,VE,2/12/2025,67,FALSE,201529,Me Pasa (Piscis),1/30/2025,0.766,0.658,4,-5.906,0,0.0868,0.114,0.00304,0.132,0.472,105.982,4
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,42,-2,-5,VE,2/12/2025,87,FALSE,190028,DeBÍ TiRAR MáS FOToS,1/5/2025,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3
7GARzfC1mwhDuk4t9WOACq,MORE,j-hope,43,7,7,VE,2/12/2025,69,FALSE,180022,Jack In The Box,7/15/2022,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",44,3,-1,VE,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,45,-1,-7,VE,2/12/2025,86,TRUE,213010,DeBÍ TiRAR MáS FOToS,1/5/2025,0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3
